id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
13062,F,1.3125,1.0,0.325,23.88445375,9.42620875,5.3580555,5.953395,11.0
13063,I,0.825,0.6375,0.2125,5.1879585,2.14038725,1.4458245,1.70097,6.0
13064,M,1.1875,0.875,0.3125,13.53688625,5.8683465,2.8066005,4.3941725,11.0
13065,F,1.5,1.1625,0.425,31.14192575,15.43630275,7.10154975,8.3631025,9.0
13066,F,1.5875,1.2125,0.425,33.35318675,13.4660125,7.3992195,9.922325,11.0
13067,M,1.6625,1.3,0.475,41.4753185,17.690088,8.674947,11.1980525,10.0
13068,F,1.3125,1.0125,0.3625,23.88445375,6.19436575,5.59902625,7.2291225,10.0
13069,M,1.525,1.2125,0.45,34.0194,15.43630275,6.747181,7.89533575,10.0
13070,F,1.6125,1.225,0.425,39.405805,18.8524175,8.561549,9.4970825,10.0
13071,F,1.5,1.2375,0.4125,34.5013415,14.5432935,8.051258,9.7805775,16.0
13072,M,1.3125,1.0375,0.3625,17.02387475,6.406987,4.06815325,5.2446575,14.0
13073,M,1.6875,1.3125,0.475,46.6916265,23.94115275,11.38232425,11.1980525,9.0
13074,M,1.675,1.3125,0.475,45.7277435,17.61921425,10.375917,12.190285,11.0
13075,F,1.3125,1.0,0.3375,17.36406875,6.5487345,4.592619,5.6699,10.0
13076,M,1.225,1.0375,0.35,17.33571925,6.860579,5.11708475,5.953395,10.0
13077,F,1.6375,1.4125,0.475,38.90968875,16.612807,8.674947,10.3475675,11.0
13078,M,1.575,1.2375,0.4375,32.10580875,16.0174675,6.36446275,8.0796075,10.0
13079,M,1.3375,1.1625,0.3375,24.777463,10.77281,5.42892925,7.087375,9.0
13080,I,0.925,0.7125,0.2375,7.144074,3.0900955,1.60174675,2.08368825,7.0
13081,F,1.4875,1.175,0.425,34.68561325,15.705623,8.0229085,9.07184,11.0
13082,M,1.7,1.35,0.5625,46.0112385,23.6151335,10.8578585,13.1825175,10.0
13083,M,1.4125,1.125,0.4125,23.416687,11.07047975,5.2446575,6.80388,9.0
13084,I,1.225,0.9625,0.2875,15.2236815,6.6054335,3.75630875,4.1106775,9.0
13085,M,1.525,1.175,0.4,33.57998275,13.62193475,6.010094,8.9300925,13.0
13086,M,1.4625,1.15,0.375,28.8314415,13.99047825,6.39281225,7.5126175,8.0
13087,M,1.675,1.325,0.425,42.2124055,18.540573,9.525432,10.77281,13.0
13088,F,1.575,1.2125,0.425,38.42774725,13.60776,8.221355,11.90679,17.0
13089,F,1.4625,1.1375,0.4,30.0221205,13.42348825,8.0229085,8.50485,10.0
13090,M,1.8,1.4,0.5,55.35239875,19.674553,11.38232425,18.5689225,20.0
13091,F,1.6375,1.375,0.45,45.529297,19.391058,9.17106325,11.15552825,11.0
13092,M,1.675,1.3125,0.475,40.7382315,18.5122235,8.278054,11.623295,11.0
13093,M,1.3125,1.0,0.3625,18.92329125,8.63242275,4.63514325,5.6699,10.0
13094,F,1.5625,1.2125,0.375,33.0271675,17.08057375,7.3992195,8.9300925,10.0
13095,F,1.475,1.125,0.4125,30.4190135,10.149121,6.67630725,9.07184,12.0
13096,F,1.275,0.975,0.3125,16.85377775,7.15824875,3.8838815,5.2446575,8.0
13097,M,1.8125,1.4375,0.5,53.4388075,25.18853075,11.623295,13.60776,14.0
13098,M,1.6875,1.325,0.4625,42.807745,18.824068,9.808927,10.61688775,11.0
13099,F,1.7375,1.3125,0.4,41.900561,19.06503875,8.43397625,10.9145575,13.0
13100,F,1.0375,0.8625,0.3,11.07047975,3.86970675,2.14038725,4.1106775,12.0
13101,I,0.75,0.55,0.1875,3.4302895,1.34660125,0.52446575,0.9922325,6.0
13102,M,1.2625,0.975,0.3125,17.02387475,7.01650125,3.8271825,4.9611625,9.0
13103,I,1.425,1.0875,0.375,21.659018,9.31281075,4.4508715,5.25883225,9.0
13104,I,1.1875,0.9,0.2625,14.92601175,6.5487345,2.8066005,3.8271825,7.0
13105,M,1.575,1.2375,0.4,31.56716825,14.911837,7.200773,8.88756825,10.0
13106,F,1.5125,1.2,0.4,32.2333815,15.1669825,6.93145275,7.93786,9.0
13107,M,0.95,0.6875,0.25,7.144074,3.01922175,1.5025235,2.26796,12.0
13108,I,0.9625,0.7125,0.25,6.7188315,2.8066005,1.11980525,2.19708625,8.0
13109,I,1.5,1.15,0.375,26.308336,11.169703,4.706017,7.7961125,9.0
13110,M,1.1,0.8375,0.3,12.587178,5.88252125,2.608154,3.8271825,10.0
13111,F,1.5625,1.2625,0.4375,36.4291075,16.37183625,9.979024,9.68135425,9.0
13112,F,1.6125,1.25,0.475,39.13648475,19.050864,8.71747125,8.618248,11.0
13113,M,1.4375,1.1,0.4,26.9036755,10.95708175,6.2652395,6.7755305,12.0
13114,M,1.5375,1.1875,0.375,33.38153625,13.22504175,6.76135575,9.39785925,10.0
13115,F,1.55,1.2375,0.4125,31.19862475,13.9196045,7.38504475,10.61688775,11.0
13116,I,1.1875,0.9,0.3125,12.68640125,5.4714535,2.4664065,3.40194,7.0
13117,M,1.6,1.25,0.4375,34.79901125,13.2959155,8.34892775,11.056305,13.0
13118,F,1.4,1.1125,0.35,24.097075,10.5176645,5.68407475,7.12989925,9.0
13119,M,1.45,1.1,0.3625,25.21688025,10.149121,4.86193925,7.5126175,12.0
13120,I,1.175,0.9,0.3,14.81261375,6.67630725,3.01922175,3.2601925,6.0
13121,F,1.2125,0.925,0.3375,15.252031,6.5487345,3.58621175,4.6776675,10.0
13122,M,1.425,1.125,0.3375,21.8007655,9.48290775,4.37999775,5.953395,13.0
13123,I,1.0,0.775,0.225,8.5331995,3.0900955,1.8994165,2.31048425,8.0
13124,F,1.6125,1.2625,0.475,40.993377,14.50076925,9.7805775,12.757275,17.0
13125,F,1.65,1.325,0.4625,41.4753185,18.80989325,9.65300475,11.3398,11.0
13126,M,1.4875,1.2,0.4125,31.00017825,13.79203175,7.4559185,8.00873375,10.0
13127,M,1.7,1.3125,0.475,47.0318205,21.67319275,10.24834425,13.324265,11.0
13128,F,1.825,1.4375,0.5375,55.5366705,21.72989175,11.60912025,15.252031,11.0
13129,M,1.4375,1.1125,0.3375,26.503868,12.62970225,5.71242425,7.10154975,12.0
13130,F,1.5625,1.1875,0.425,35.62114675,16.54193325,8.4198015,9.2135875,9.0
13131,M,1.625,1.2625,0.3875,38.22930075,16.6411565,9.015141,9.4970825,12.0
13132,I,0.95,0.7,0.2,6.61960825,2.948348,1.51669825,1.984465,7.0
13133,F,1.3375,1.075,0.375,24.323871,8.68912175,6.4920355,7.5126175,10.0
13134,M,1.3,1.0,0.3,18.14368,7.93786,3.89805625,5.386405,10.0
13135,I,0.6625,0.5125,0.175,2.99087225,14.0330025,0.680388,0.850485,5.0
13136,I,1.3625,1.075,0.375,19.43358225,8.334753,4.2807745,6.463686,10.0
13137,F,1.325,1.025,0.3875,20.19901875,8.7599955,4.63514325,6.23689,12.0
13138,I,1.0375,0.7625,0.2625,9.39785925,4.6776675,1.8994165,2.494756,6.0
13139,M,1.525,1.15,0.375,27.499015,11.94931425,6.3219385,7.93786,12.0
13140,M,1.4125,1.1,0.3375,26.308336,10.44679075,5.93922025,7.37087,13.0
13141,M,1.5125,1.1875,0.375,32.205032,16.4710595,6.3219385,7.7961125,9.0
13142,I,1.5625,1.2375,0.4375,50.7739545,19.77377625,9.015141,13.04077,17.0
13143,M,1.2875,1.0,0.35,19.83047525,7.75358825,5.85417175,5.6699,15.0
13144,F,1.575,1.25,0.4375,40.993377,17.22232125,8.85921875,11.056305,14.0
13145,M,1.7375,1.375,0.5375,51.27007075,19.674553,11.5382465,18.427175,11.0
13146,M,0.9875,0.7375,0.3,8.107957,3.515338,1.984465,2.6932025,9.0
13147,I,1.2,0.9375,0.3,15.35125425,4.7910655,3.7137845,4.9611625,9.0
13148,I,1.0125,0.75,0.2375,8.901743,3.50116325,1.8994165,2.1262125,6.0
13149,I,1.15,0.875,0.275,13.324265,6.690482,2.9766975,3.5436875,7.0
13150,F,1.525,1.225,0.4,32.2333815,12.79979925,7.6260155,8.50485,10.0
13151,M,1.525,1.175,0.4,31.75144,14.27397325,7.29999625,7.087375,12.0
13152,I,1.1625,0.875,0.275,12.927372,5.6699,2.8066005,3.742134,7.0
13153,F,1.45,1.1625,0.4125,30.277266,9.7805775,5.62737575,9.7805775,16.0
13154,I,1.375,1.0625,0.3375,22.01338675,10.8011595,3.8838815,5.8116475,8.0
13155,F,1.7125,1.375,0.4875,49.781722,20.0430965,10.56018875,16.44271,12.0
13156,I,1.0375,0.7875,0.25,10.95708175,4.29494925,2.33883375,2.9766975,7.0
13157,I,0.7,0.5125,0.2,2.721552,1.0489315,0.52446575,0.850485,5.0
13158,M,1.4375,1.1625,0.35,26.43590875,9.922325,5.0745605,8.9300925,15.0
13159,F,1.6375,1.3125,0.4375,38.215126,11.04213025,7.7961125,12.303683,20.0
13160,I,1.075,0.8125,0.25,10.33339275,4.5075705,2.42388225,2.9766975,8.0
13161,M,1.675,1.3125,0.5,43.21881275,16.79707875,7.98038425,11.4815475,16.0
13162,M,1.625,1.25,0.3875,35.3518265,18.69649525,7.654365,8.788345,10.0
13163,I,0.425,0.3,0.0625,0.5953395,0.21262125,0.12757275,0.1417475,6.0
13164,M,1.3125,1.0375,0.325,20.28406725,8.334753,4.5075705,5.2446575,8.0
13165,M,1.425,1.1125,0.4,24.777463,9.90815025,5.06038575,7.7961125,10.0
13166,M,1.65,1.25,0.5375,44.55123925,13.891255,8.57572375,17.56251525,21.0
13167,M,1.45,1.1625,0.375,33.0271675,18.10115575,6.56290925,7.5126175,9.0
13168,F,1.6125,1.2625,0.425,37.0527965,14.30232275,7.257472,10.20582,10.0
13169,M,1.4875,1.1625,0.375,27.612413,12.1619355,4.63514325,8.221355,10.0
13170,I,1.1,0.825,0.275,11.7083435,6.293589,2.08368825,2.67902775,7.0
13171,F,1.425,1.125,0.3875,24.16794875,10.21999475,5.556502,7.6260155,10.0
13172,F,1.65,1.275,0.4125,35.4652245,16.68368075,8.448151,10.489315,11.0
13173,M,1.475,1.1125,0.4,24.73493875,12.91319725,5.82582225,6.6621325,9.0
13174,I,1.3125,1.0,0.35,20.28406725,9.59630575,4.025629,5.5281525,9.0
13175,I,1.2,0.8875,0.35,14.968536,6.9456275,3.6003865,3.742134,8.0
13176,M,1.0125,0.775,0.2875,8.674947,3.89805625,1.7293195,2.4097075,7.0
13177,M,1.3,1.0625,0.325,21.8007655,8.46232575,4.3941725,6.7755305,9.0
13178,F,1.45,1.075,0.3875,24.84833675,8.94426725,5.03203625,8.60407325,14.0
13179,I,1.0875,0.8125,0.3,10.02154825,4.91863825,2.05533875,3.118445,7.0
13180,M,1.5875,1.2125,0.4875,36.5425055,14.118051,8.164656,10.3475675,17.0
13181,I,1.15,0.9,0.3,12.7856245,5.96756975,2.4664065,2.6932025,7.0
13182,M,1.575,1.2125,0.4125,38.82464025,18.80989325,8.0796075,9.2135875,9.0
13183,M,1.325,1.0625,0.3625,21.75824125,9.87980075,4.876114,7.2291225,15.0
13184,I,1.2,0.925,0.3375,16.54193325,6.8889285,2.721552,5.953395,9.0
13185,I,1.1875,0.9375,0.3125,14.2030995,6.7188315,3.2601925,4.3941725,9.0
13186,M,1.15,0.9375,0.3125,16.42853525,5.62737575,4.01145425,4.9611625,9.0
13187,I,1.075,0.8375,0.275,11.38232425,4.932813,2.05533875,3.8271825,7.0
13188,M,1.6125,1.3,0.4375,35.98969025,15.97494325,7.98038425,9.7805775,10.0
13189,M,1.2625,1.0,0.325,18.75319425,7.3992195,3.8838815,5.10291,10.0
13190,F,1.75,1.4375,0.4625,50.632207,20.622507,9.0434905,13.324265,14.0
13191,F,1.575,1.2625,0.4125,32.89959475,14.67086625,7.07320025,8.9300925,12.0
13192,F,1.2,0.9375,0.3375,14.571643,4.89028875,3.7137845,4.3941725,14.0
13193,F,1.3,1.0125,0.325,21.36134825,10.61688775,5.11708475,5.8116475,10.0
13194,M,1.5125,1.2,0.4375,31.56716825,15.06775925,6.2652395,8.50485,9.0
13195,M,1.625,1.2625,0.4125,40.78075575,15.0535845,9.8372765,10.489315,9.0
13196,F,1.25,1.025,0.35,18.75319425,8.66077225,4.252425,6.23689,8.0
13197,M,0.7,0.525,0.2125,3.7704835,1.3891255,0.963883,1.13398,7.0
13198,F,1.275,1.0,0.45,16.82542825,7.10154975,3.345241,5.5281525,12.0
13199,M,1.425,1.1625,0.3625,30.43318825,12.28950825,7.52679225,7.7961125,10.0
13200,F,1.65,1.275,0.3875,34.6147395,17.1514475,8.60407325,9.355335,11.0
13201,M,1.6125,1.2875,0.475,42.6298805,12.3887315,9.3836845,12.190285,16.0
13202,M,1.375,1.0625,0.3375,21.999212,9.70970375,4.89028875,5.5281525,8.0
13203,M,1.6625,1.3625,0.475,43.7999775,18.15785475,9.128539,13.7495075,13.0
13204,M,1.6125,1.225,0.4375,36.117263,16.51358375,8.40562675,9.07184,9.0
13205,M,1.4125,1.125,0.4375,31.62386725,10.149121,5.93922025,9.7805775,13.0
13206,I,0.75,0.55,0.1875,4.03980375,1.99863975,0.94970825,1.2757275,5.0
13207,M,1.675,1.3125,0.425,40.66735775,17.8885345,9.6671795,10.035723,11.0
13208,F,1.6125,1.25,0.4,32.16250775,13.31009025,7.654365,9.922325,13.0
13209,M,0.925,0.6875,0.25,6.33611325,2.721552,1.6159215,2.26796,7.0
13210,F,1.575,1.2,0.45,33.1972645,13.380964,7.7961125,9.7805775,12.0
13211,I,0.925,0.725,0.225,7.93786,4.082328,1.74349425,2.26796,7.0
13212,M,1.5125,1.15,0.3875,28.7180435,10.64523725,5.8683465,9.922325,13.0
13213,M,1.1,0.8875,0.275,12.9557215,5.71242425,2.608154,3.685435,8.0
13214,I,0.8125,0.6,0.1875,4.422522,1.97029025,1.2757275,1.2757275,8.0
13215,M,1.3875,1.0625,0.3375,21.50309575,10.47514025,4.8477645,6.123492,9.0
13216,M,1.4375,1.125,0.4,26.23746225,10.035723,6.22271525,8.50485,9.0
13217,F,0.875,0.65,0.2,5.03203625,2.2396105,1.43164975,1.71514475,10.0
13218,M,1.15,0.925,0.3125,14.5432935,6.50621025,3.8838815,4.3941725,10.0
13219,F,1.6875,1.2625,0.4375,39.179009,17.519991,8.2497045,11.3681495,11.0
13220,M,1.1375,0.8625,0.2625,13.36678925,5.51397775,2.65067825,3.8271825,10.0
13221,I,1.3,1.0,0.3625,19.57532975,9.87980075,4.06815325,5.6415505,9.0
13222,I,1.125,0.8625,0.2875,13.36678925,5.51397775,2.65067825,3.5436875,8.0
13223,M,1.4,1.05,0.35,21.38969775,8.731646,4.3941725,6.23689,10.0
13224,I,0.875,0.6625,0.225,5.40057975,2.2963095,1.31825175,1.757669,7.0
13225,F,1.6875,1.375,0.4125,41.7588135,17.98775775,8.57572375,12.03436275,11.0
13226,I,1.425,1.1,0.425,22.75047375,9.76640275,4.57844425,6.9456275,9.0
13227,M,1.2875,1.0375,0.325,22.89222125,8.731646,4.422522,6.80388,11.0
13228,M,1.3,0.9875,0.3125,18.78154375,8.74582075,3.95475525,5.2446575,9.0
13229,F,1.2625,1.1,0.3875,20.4966885,8.3064035,4.57844425,7.37087,15.0
13230,I,0.9375,0.725,0.2,6.80388,2.50893075,1.6159215,2.1262125,6.0
13231,M,1.5,1.1375,0.375,28.76056775,12.3887315,9.8372765,8.0796075,12.0
13232,I,0.4375,0.3375,0.1125,0.8788345,0.3118445,0.3118445,0.283495,5.0
13233,F,1.5,1.175,0.425,27.51318975,12.26115875,5.6415505,7.2291225,9.0
13234,M,1.3,1.025,0.375,19.57532975,7.824462,4.60679375,5.2446575,14.0
13235,M,1.375,1.075,0.325,21.95668775,9.525432,4.43669675,5.10291,9.0
13236,I,1.375,1.0375,0.35,21.9708625,8.561549,5.273007,7.2291225,11.0
13237,I,0.525,0.375,0.1375,1.6159215,0.5386405,0.35436875,0.4252425,5.0
13238,M,1.5875,1.2375,0.425,31.14192575,12.47378,7.484268,9.07184,10.0
13239,I,0.9125,0.675,0.2125,6.39281225,3.2601925,1.48834875,1.8427175,6.0
13240,M,1.55,1.175,0.4125,31.62386725,13.5227115,7.314171,10.0640725,10.0
13241,F,1.4875,1.175,0.3875,30.57493575,13.9763035,7.10154975,7.7394135,11.0
13242,M,1.3125,1.0375,0.35,22.8213475,8.09378225,4.40834725,7.37087,12.0
13243,I,0.5125,0.375,0.1125,1.06310625,0.46776675,0.18427175,0.4252425,5.0
13244,F,1.6125,1.225,0.4375,32.4601775,13.9196045,6.917278,8.788345,13.0
13245,I,1.2,0.9375,0.3,17.02387475,8.7599955,3.95475525,4.7343665,8.0
13246,M,1.125,0.875,0.2875,19.17843675,9.6671795,3.01922175,3.75630875,7.0
13247,I,1.125,0.875,0.2625,11.89261525,4.6776675,2.84912475,4.1106775,11.0
13248,I,0.9375,0.675,0.2125,6.1518415,2.65067825,1.28990225,1.871067,6.0
13249,M,0.3875,0.275,0.1,0.5953395,0.18427175,0.12757275,0.1417475,5.0
13250,F,1.35,1.0625,0.3625,21.87163925,8.32057825,4.12485225,7.2291225,9.0
13251,M,1.15,0.875,0.2875,16.31513725,4.8477645,3.345241,5.386405,11.0
13252,F,1.575,1.275,0.425,43.6298805,19.220961,8.66077225,11.056305,11.0
13253,M,1.425,1.1,0.3875,28.81726675,13.33843975,5.71242425,7.7961125,10.0
13254,M,1.2125,0.975,0.325,20.638436,6.9456275,4.63514325,7.2291225,13.0
13255,I,0.8375,0.5375,0.2125,4.819415,1.871067,0.680388,1.2757275,6.0
13256,F,1.65,1.3125,0.5,47.18774275,20.6100865,10.67358675,11.55242125,14.0
13257,M,1.7125,1.375,0.5,47.95317925,20.2131935,10.4609655,13.04077,15.0
13258,M,1.5625,1.2375,0.4375,40.41221225,12.643877,7.78193775,14.514944,15.0
13259,I,1.0125,0.7875,0.25,10.44679075,4.35164825,2.08368825,2.5798045,8.0
13260,M,0.9125,0.675,0.25,6.577084,3.27436725,1.63009625,1.927766,7.0
13261,I,0.85,0.65,0.2,5.10291,2.59397925,1.304077,1.5592225,6.0
13262,M,1.475,1.225,0.4125,34.6147395,15.80484625,7.41339425,10.77281,10.0
13263,I,0.475,0.375,0.075,0.680388,0.2551455,0.18427175,0.2551455,7.0
13264,M,1.2375,0.95,0.3125,16.839603,6.4920355,4.876114,4.6776675,9.0
13265,M,1.0125,0.75,0.25,7.98038425,3.2601925,1.7293195,2.4097075,8.0
13266,I,1.3625,1.075,0.375,24.93338525,10.9712565,4.5075705,7.2291225,11.0
13267,F,1.725,1.375,0.475,47.740558,20.70930975,10.999606,13.04077,11.0
13268,F,1.5,1.175,0.4125,29.766975,12.43125575,6.3219385,9.922325,14.0
13269,M,1.5875,1.225,0.4125,31.62386725,14.7133905,7.01650125,8.221355,11.0
13270,M,1.2,0.925,0.3125,14.968536,5.03203625,2.8632995,4.3941725,13.0
13271,I,1.175,0.925,0.3125,14.07552675,5.896696,3.6003865,3.8271825,7.0
13272,I,1.225,0.9375,0.35,18.5689225,8.63242275,3.798833,5.2446575,9.0
13273,M,1.6125,1.2625,0.45,36.117263,12.3887315,7.9095105,11.056305,14.0
13274,M,1.4,1.125,0.4,25.9397925,10.035723,6.78970525,9.70970375,9.0
13275,I,1.0625,0.825,0.275,10.716111,3.40194,2.608154,3.40194,8.0
13276,M,1.5,1.175,0.4375,29.9654215,12.82814875,7.0023265,8.788345,19.0
13277,F,1.4625,1.125,0.3625,31.34037225,15.03940975,6.2652395,6.9456275,10.0
13278,I,1.225,0.975,0.3,15.09610875,6.13766675,3.7137845,4.6776675,8.0
13279,M,1.6,1.2625,0.4125,37.37881575,15.97494325,8.68912175,10.20582,10.0
13280,M,1.1375,0.9125,0.2875,11.6516445,4.55009475,2.22543575,2.778251,7.0
13281,F,1.4,1.1375,0.475,31.62386725,11.736693,6.80388,8.3631025,17.0
13282,I,1.175,0.925,0.3,16.45688475,6.98815175,3.07592075,3.96893,7.0
13283,M,1.5125,1.2875,0.4625,33.86347775,12.813974,7.2858215,11.1980525,11.0
13284,M,1.4375,1.125,0.375,24.62154075,10.64523725,4.40834725,7.087375,10.0
13285,M,1.2,0.925,0.3125,16.03164225,7.030676,3.27436725,4.9611625,10.0
13286,I,0.375,0.2875,0.0875,0.41106775,0.1417475,0.15592225,0.1417475,5.0
13287,M,1.0375,0.8125,0.3,10.75863525,4.139027,1.814368,2.9766975,9.0
13288,M,1.4375,1.125,0.375,24.84833675,10.6877615,5.046211,7.597666,10.0
13289,F,1.5125,1.2625,0.4375,45.982889,21.98503725,9.96484925,10.0640725,10.0
13290,F,1.6625,1.3125,0.45,39.745999,18.9091165,8.2497045,10.3475675,9.0
13291,F,1.5875,1.225,0.4375,36.117263,16.0741665,8.7032965,8.788345,9.0
13292,M,1.4875,1.1625,0.4125,31.19862475,13.154168,7.10154975,8.3631025,10.0
13293,F,1.325,1.025,0.325,18.75319425,8.40562675,4.3941725,5.6699,9.0
13294,I,1.175,0.8875,0.325,12.813974,4.72019175,2.33883375,3.96893,8.0
13295,M,1.5,1.175,0.3875,35.19590425,14.4298955,5.8683465,9.63883,9.0
13296,I,1.3875,1.0875,0.3625,21.24795025,8.17883075,3.78465825,6.9456275,10.0
13297,F,1.5,1.1875,0.4,25.51455,9.128539,5.499803,7.7961125,11.0
13298,M,1.175,0.925,0.3375,15.5071765,6.47786075,4.32329875,4.3941725,9.0
13299,I,1.1125,0.8625,0.25,9.19941275,4.63514325,1.7293195,3.81300775,7.0
13300,F,1.45,1.1875,0.3625,24.70658925,11.18387775,6.22271525,7.2291225,8.0
13301,F,1.3625,1.025,0.3375,21.999212,9.96484925,5.08873525,5.10291,9.0
13302,M,1.3875,1.1125,0.375,26.23746225,11.1413535,6.010094,7.087375,8.0
13303,I,1.2375,0.9375,0.2875,14.855138,6.08096775,3.0333965,4.3941725,8.0
13304,F,1.55,1.2125,0.475,33.40988575,14.92601175,7.824462,9.355335,11.0
13305,F,1.1,0.875,0.2625,11.41067375,4.63514325,2.87747425,3.75630875,11.0
13306,M,1.325,1.0125,0.3625,18.07280625,7.47009325,4.6209685,5.386405,10.0
13307,I,1.1125,0.8625,0.325,12.7856245,5.40057975,2.3530085,3.8271825,6.0
13308,I,0.7875,0.575,0.2,3.8838815,1.4458245,0.7654365,1.13398,6.0
13309,I,0.5625,0.4,0.1375,1.71514475,0.60951425,0.52446575,0.4252425,4.0
13310,F,1.6125,1.225,0.475,34.6147395,11.453198,8.6465975,10.20582,13.0
13311,F,1.8,1.4125,0.4625,50.81647875,23.09066775,11.49572225,11.0846545,11.0
13312,F,1.7625,1.4125,0.4125,38.11590275,20.638436,9.99319875,9.355335,10.0
13313,I,1.325,1.0625,0.325,21.375523,9.96484925,4.479221,5.37223025,9.0
13314,M,1.675,1.3,0.45,43.02036625,17.56251525,10.56018875,12.6155275,11.0
13315,M,1.425,1.125,0.3625,28.22192725,10.95708175,6.3786375,7.654365,12.0
13316,F,1.4875,1.1375,0.35,27.555714,13.16834275,5.556502,7.654365,9.0
13317,I,1.2,0.8875,0.2875,14.33067225,6.577084,3.18931875,3.96893,8.0
13318,F,1.675,1.3125,0.4,39.405805,16.896302,8.51902475,10.2341695,13.0
13319,F,1.225,0.9,0.2875,14.61416725,6.2652395,3.061746,4.6209685,11.0
13320,I,1.6375,1.2625,0.425,36.570855,15.5638755,8.51902475,10.4609655,10.0
13321,M,1.2125,0.9625,0.3625,17.30736975,7.030676,4.819415,4.9611625,8.0
13322,I,1.3625,1.0125,0.3625,22.43862925,10.149121,4.89028875,6.3786375,8.0
13323,I,0.75,0.5625,0.1875,4.309124,1.71514475,1.190679,1.2757275,6.0
13324,F,1.55,1.2,0.4375,38.9805625,15.03940975,8.3064035,11.623295,15.0
13325,I,0.575,0.4,0.1,1.54504775,0.52446575,0.340194,0.4252425,6.0
13326,I,0.875,0.65,0.2375,5.1879585,2.1829115,1.020582,1.63009625,6.0
13327,F,1.325,1.0125,0.375,20.8935815,7.257472,4.01145425,5.17378375,9.0
13328,I,0.95,0.7125,0.1875,6.406987,2.664853,1.13398,2.551455,8.0
13329,I,0.825,0.575,0.225,5.25883225,1.984465,1.17650425,1.70097,9.0
13330,M,1.675,1.2625,0.4,36.85435,17.56251525,7.37087,9.63883,11.0
13331,F,1.1375,0.95,0.3375,16.23008875,5.1312595,3.89805625,6.520385,14.0
13332,F,1.3,1.0375,0.35,17.78931125,7.93786,3.912231,5.953395,13.0
13333,F,1.625,1.2875,0.375,35.096681,15.8473705,8.03708325,8.9300925,11.0
13334,F,1.3375,1.025,0.3125,20.97863,8.1930055,4.422522,5.48562825,9.0
13335,M,1.3625,1.05,0.375,23.0481435,10.375917,4.57844425,6.0384435,8.0
13336,M,1.4375,1.0625,0.4,26.80445225,10.21999475,5.68407475,7.2291225,9.0
13337,I,1.3125,1.0625,0.325,20.3265915,9.8939755,4.23825025,5.5281525,8.0
13338,M,1.575,1.2125,0.425,35.0116325,15.5071765,6.27941425,8.6465975,7.0
13339,I,1.15,0.8875,0.275,13.154168,6.2085405,2.324659,3.685435,7.0
13340,F,1.4875,1.15,0.425,31.62386725,13.33843975,6.33611325,7.7961125,11.0
13341,F,1.5625,1.225,0.475,38.68289275,16.726205,5.556502,9.298636,8.0
13342,I,0.9,0.675,0.175,5.57067675,2.48058125,1.1623295,1.5025235,6.0
13343,F,1.8,1.4125,0.5,49.32813,23.530085,11.86426575,16.8679525,11.0
13344,M,1.5,1.1875,0.3875,29.86619825,13.65028425,5.51397775,8.788345,9.0
13345,I,0.775,0.5875,0.125,3.30271675,1.360776,0.52446575,0.850485,5.0
13346,F,1.6125,1.2625,0.475,39.41997975,14.35902175,8.9300925,12.77144975,13.0
13347,M,1.5625,1.225,0.475,39.7743485,19.504456,8.94426725,10.2908685,11.0
13348,I,1.125,0.85,0.3125,10.33339275,5.10291,2.9766975,3.5436875,10.0
13349,M,1.275,1.0125,0.3625,23.09066775,11.66581925,5.0745605,6.80388,9.0
13350,I,0.5375,0.425,0.1375,2.08368825,0.80796075,0.4819415,0.4819415,5.0
13351,M,1.5125,1.1875,0.4,30.43318825,12.757275,6.13766675,9.8372765,10.0
13352,I,0.9,0.65,0.2,6.7755305,2.9766975,1.28990225,1.984465,9.0
13353,F,1.3,1.025,0.375,20.25571775,9.8372765,4.5075705,5.953395,8.0
13354,I,0.475,0.325,0.1,0.75126175,0.2551455,0.226796,0.2551455,4.0
13355,M,1.6375,1.3375,0.4625,41.00755175,20.00057225,10.4609655,9.922325,12.0
13356,F,1.5375,1.1625,0.4,32.31843,13.53688625,7.27164675,8.7599955,11.0
13357,M,1.6,1.275,0.4375,39.98696975,17.90270925,7.35669525,11.1980525,13.0
13358,F,1.575,1.2875,0.4375,36.457457,13.9763035,8.3631025,11.623295,14.0
13359,M,1.5,1.1875,0.4,31.62386725,14.4298955,8.60407325,8.958442,9.0
13360,I,1.375,1.05,0.3375,20.70930975,7.9095105,4.43669675,5.5281525,9.0
13361,M,0.825,0.625,0.225,5.556502,2.211261,1.11980525,1.984465,10.0
13362,F,1.4125,1.125,0.375,29.1149365,12.43125575,6.3219385,8.3631025,11.0
13363,F,1.525,1.2125,0.4,31.808139,14.6566915,7.257472,8.9300925,12.0
13364,I,1.0625,0.7875,0.2875,10.78698475,4.592619,2.82077525,3.118445,9.0
13365,I,1.1125,0.8375,0.3,11.2547515,4.5075705,2.16873675,3.40194,9.0
13366,I,1.4125,1.075,0.375,23.700182,11.43902325,4.2807745,6.3786375,9.0
13367,F,1.375,1.0625,0.3625,27.1871705,15.1669825,5.14543425,6.9456275,15.0
13368,F,1.25,1.025,0.375,17.7184375,6.3219385,4.53592,6.6621325,13.0
13369,M,1.4125,1.1,0.3125,24.7491135,11.12717875,5.2446575,5.10291,8.0
